V1,V2
DB06775,Q01718
DB06775,Q01726
DB06775,Q02643
DB06775,Q04206
DB06775,Q08462
DB06775,Q08828
DB06775,Q13509
DB06775,Q14145
DB06775,Q14534
DB06775,Q15910
DB06775,Q16515
DB06775,Q16602
DB06775,Q16739
DB06775,Q16850
DB06775,Q8TE23
DB06775,Q92800
DB06775,Q92847
DB06775,Q92911
DB06775,Q99519
DB06775,Q9H3S4
DB06775,Q9NQX3
DB06775,Q9UEW3
DB06775,Q9UGM6
DB06775,Q9UL51
DB06775,Q9UM07
DB06775,Q9UNN8
DB06775,Q9Y234
DB06775,Q9Y289
DB06775,Q9Y3I0
DB06775,Q9Y3R4
DB06791,O00142
DB06791,O00244
DB06791,O00764
DB06791,O14746
DB06791,O14980
DB06791,O60502
DB06791,O95622
DB06791,P01350
DB06791,P01889
DB06791,P04156
DB06791,P06280
DB06791,P07098
DB06791,P08174
DB06791,P08473
DB06791,P09110
DB06791,P11168
DB06791,P11413
DB06791,P14207
DB06791,P15144
DB06791,P15328
DB06791,P16066
DB06791,P16233
DB06791,P16444
DB06791,P18858
DB06791,P19634
DB06791,P19801
DB06791,P19971
DB06791,P20594
DB06791,P20813
DB06791,P23381
DB06791,P25092
DB06791,P25815
DB06791,P28062
DB06791,P28065
DB06791,P30411
DB06791,P30531
DB06791,P30559
DB06791,P31327
DB06791,P32238
DB06791,P32239
DB06791,P32245
DB06791,P32754
DB06791,P33032
DB06791,P34981
DB06791,P34998
DB06791,P35610
DB06791,P37088
DB06791,P39900
DB06791,P40306
DB06791,P41968
DB06791,P47901
DB06791,P49146
DB06791,P49327
DB06791,P49354
DB06791,P49356
DB06791,P49721
DB06791,P49916
DB06791,P50135
DB06791,P51168
DB06791,P51170
DB06791,P51172
DB06791,P51681
DB06791,P51788
DB06791,P53396
DB06791,P61073
DB06791,P61626
DB06791,P68133
DB06791,P78348
DB06791,Q01718
DB06791,Q01726
DB06791,Q02643
DB06791,Q04206
DB06791,Q08462
DB06791,Q08828
DB06791,Q14145
DB06791,Q16515
DB06791,Q16850
DB06791,Q8TE23
DB06791,Q92911
DB06791,Q99519
DB06791,Q9H3S4
DB06791,Q9NQX3
DB06791,Q9UEW3
DB06791,Q9UGM6
DB06791,Q9UNN8
DB06791,Q9Y3I0
DB06791,Q9Y3R4
DB06809,O00142
DB06809,O00244
DB06809,O14746
DB06809,O14980
DB06809,O43613
DB06809,O43614
DB06809,O43766
DB06809,O60502
DB06809,O60894
DB06809,O60895
DB06809,O60896
DB06809,O75874
DB06809,P01350
DB06809,P07098
DB06809,P08174
DB06809,P09110
DB06809,P11168
DB06809,P11413
DB06809,P13716
DB06809,P16233
DB06809,P16444
DB06809,P19971
DB06809,P20594
DB06809,P20618
DB06809,P20813
DB06809,P23381
DB06809,P25092
DB06809,P25116
DB06809,P25815
DB06809,P28062
DB06809,P28065
DB06809,P28074
DB06809,P30531
DB06809,P30559
DB06809,P30872
DB06809,P30874
DB06809,P30988
DB06809,P31327
DB06809,P31391
DB06809,P32238
DB06809,P32239
DB06809,P32245
DB06809,P32745
DB06809,P32754
DB06809,P33032
DB06809,P34981
DB06809,P34998
DB06809,P35346
DB06809,P35610
DB06809,P39900
DB06809,P40306
DB06809,P41968
DB06809,P48735
DB06809,P49146
DB06809,P49327
DB06809,P49354
DB06809,P49356
DB06809,P49721
DB06809,P50135
DB06809,P53396
DB06809,P55157
DB06809,P61626
DB06809,P68133
DB06809,Q01718
DB06809,Q01726
DB06809,Q02643
DB06809,Q04206
DB06809,Q13509
DB06809,Q14145
DB06809,Q14534
DB06809,Q15910
DB06809,Q16602
DB06809,Q16739
DB06809,Q16850
DB06809,Q8TE23
DB06809,Q92800
DB06809,Q92847
DB06809,Q9H3S4
DB06809,Q9NQX3
DB06809,Q9UEW3
DB06809,Q9UGM6
DB06809,Q9UL51
DB06809,Q9Y234
DB06809,Q9Y289
DB06809,Q9Y3I0
DB08827,O00142
DB08827,O00244
DB08827,O00764
DB08827,O14746
DB08827,O14980
DB08827,O43766
DB08827,O60502
DB08827,O60894
DB08827,O60895
DB08827,O60896
DB08827,O95622
DB08827,P00749
DB08827,P01889
DB08827,P06280
DB08827,P08473
DB08827,P09110
DB08827,P11168
DB08827,P11413
DB08827,P13716
DB08827,P14207
DB08827,P15144
DB08827,P15328
DB08827,P16066
DB08827,P16444
DB08827,P18858
DB08827,P19634
DB08827,P19801
DB08827,P19971
DB08827,P20594
DB08827,P23381
DB08827,P25092
DB08827,P25815
DB08827,P30411
DB08827,P30531
DB08827,P30559
DB08827,P30988
DB08827,P31327
DB08827,P32238
DB08827,P32239
DB08827,P32245
DB08827,P32754
DB08827,P33032
DB08827,P34981
DB08827,P34998
DB08827,P35610
DB08827,P37088
DB08827,P39900
DB08827,P41968
DB08827,P43220
DB08827,P47901
DB08827,P49146
DB08827,P49916
DB08827,P50135
DB08827,P51168
DB08827,P51170
DB08827,P51172
DB08827,P51681
DB08827,P51788
DB08827,P53396
DB08827,P61073
DB08827,P61626
DB08827,P68133
DB08827,P78348
DB08827,Q01718
DB08827,Q01726
DB08827,Q02643
DB08827,Q04206
DB08827,Q08462
DB08827,Q08828
DB08827,Q14145
DB08827,Q16515
DB08827,Q8TE23
DB08827,Q92847
DB08827,Q92911
DB08827,Q99519
DB08827,Q9H3S4
DB08827,Q9NQX3
DB08827,Q9UEW3
DB08827,Q9UGM6
DB08827,Q9UL51
DB08827,Q9UNN8
DB08827,Q9Y234
DB08827,Q9Y289
DB08827,Q9Y3I0
DB08827,Q9Y3R4
DB08869,O00142
DB08869,O00244
DB08869,O00764
DB08869,O14746
DB08869,O14980
DB08869,O43613
DB08869,O43614
DB08869,O43766
DB08869,O60502
DB08869,O60894
DB08869,O60895
DB08869,O60896
DB08869,O75874
DB08869,O95622
DB08869,P00749
DB08869,P01350
DB08869,P01889
DB08869,P04156
DB08869,P06280
DB08869,P07098
DB08869,P08174
DB08869,P08473
DB08869,P09110
DB08869,P11168
DB08869,P11387
DB08869,P11413
DB08869,P13716
DB08869,P14207
DB08869,P15144
DB08869,P15328
DB08869,P16066
DB08869,P16233
DB08869,P16444
DB08869,P18858
DB08869,P19634
DB08869,P19801
DB08869,P19971
DB08869,P20594
DB08869,P20618
DB08869,P20813
DB08869,P23381
DB08869,P25092
DB08869,P25116
DB08869,P25815
DB08869,P28062
DB08869,P28065
DB08869,P28074
DB08869,P30411
DB08869,P30518
DB08869,P30531
DB08869,P30559
DB08869,P30872
DB08869,P30874
DB08869,P30988
DB08869,P31327
DB08869,P31391
DB08869,P31639
DB08869,P32238
DB08869,P32239
DB08869,P32245
DB08869,P32745
DB08869,P32754
DB08869,P33032
DB08869,P34981
DB08869,P34998
DB08869,P35346
DB08869,P35610
DB08869,P37088
DB08869,P37288
DB08869,P39900
DB08869,P40306
DB08869,P41968
DB08869,P43220
DB08869,P47901
DB08869,P48735
DB08869,P49146
DB08869,P49327
DB08869,P49354
DB08869,P49356
DB08869,P49721
DB08869,P49916
DB08869,P50135
DB08869,P51168
DB08869,P51170
DB08869,P51172
DB08869,P51681
DB08869,P51788
DB08869,P53396
DB08869,P55157
DB08869,P61073
DB08869,P61626
DB08869,P68133
DB08869,P78348
DB08869,Q01718
DB08869,Q01726
DB08869,Q04206
DB08869,Q08462
DB08869,Q08828
DB08869,Q13509
DB08869,Q14145
DB08869,Q14534
DB08869,Q15910
DB08869,Q16515
DB08869,Q16602
DB08869,Q16739
DB08869,Q16850
DB08869,Q8TE23
DB08869,Q92800
DB08869,Q92847
DB08869,Q92911
DB08869,Q99519
DB08869,Q9H3S4
DB08869,Q9NQX3
DB08869,Q9UEW3
DB08869,Q9UGM6
DB08869,Q9UL51
DB08869,Q9UM07
DB08869,Q9UNN8
DB08869,Q9Y234
DB08869,Q9Y289
DB08869,Q9Y3I0
DB08869,Q9Y3R4
DB08889,O00142
DB08889,O00244
DB08889,O00764
DB08889,O14980
DB08889,O43766
DB08889,O60894
DB08889,O60895
DB08889,O60896
DB08889,O95622
DB08889,P00749
DB08889,P01350
DB08889,P01889
DB08889,P04156
DB08889,P06280
DB08889,P07098
DB08889,P08473
DB08889,P09110
DB08889,P11413
DB08889,P13716
DB08889,P14207
DB08889,P15144
DB08889,P15328
DB08889,P16066
DB08889,P16233
DB08889,P16444
DB08889,P19634
DB08889,P19801
DB08889,P19971
DB08889,P20594
DB08889,P23381
DB08889,P25092
DB08889,P25815
DB08889,P30411
DB08889,P30531
DB08889,P30559
DB08889,P30872
DB08889,P30874
DB08889,P30988
DB08889,P31327
DB08889,P31391
DB08889,P32238
DB08889,P32239
DB08889,P32245
DB08889,P32745
DB08889,P32754
DB08889,P33032
DB08889,P34981
DB08889,P34998
DB08889,P35346
DB08889,P35610
DB08889,P37088
DB08889,P39900
DB08889,P41968
DB08889,P43220
DB08889,P47901
DB08889,P49146
DB08889,P50135
DB08889,P51168
DB08889,P51170
DB08889,P51172
DB08889,P51681
DB08889,P51788
DB08889,P61073
DB08889,P61626
DB08889,P68133
DB08889,P78348
DB08889,Q01718
DB08889,Q01726
DB08889,Q02643
DB08889,Q08462
DB08889,Q08828
DB08889,Q16515
DB08889,Q8TE23
DB08889,Q92847
DB08889,Q99519
DB08889,Q9H3S4
DB08889,Q9NQX3
DB08889,Q9UGM6
DB08889,Q9UL51
DB08889,Q9UM07
DB08889,Q9UNN8
DB08889,Q9Y234
DB08889,Q9Y289
DB08889,Q9Y3I0
DB08889,Q9Y3R4
DB08890,O00142
DB08890,O00244
DB08890,O00764
DB08890,O14746
DB08890,O14980
DB08890,O43613
DB08890,O43614
DB08890,O43766
DB08890,O60502
DB08890,O60894
DB08890,O60895
DB08890,O60896
DB08890,O75874
DB08890,O95622
DB08890,P01350
DB08890,P01889
DB08890,P04156
DB08890,P06280
DB08890,P07098
DB08890,P08174
DB08890,P08473
DB08890,P09110
DB08890,P11168
DB08890,P11387
DB08890,P11413
DB08890,P13716
DB08890,P14207
DB08890,P15144
DB08890,P15328
DB08890,P16066
DB08890,P16233
DB08890,P16444
DB08890,P18858
DB08890,P19971
DB08890,P20594
DB08890,P20618
DB08890,P20813
DB08890,P23381
DB08890,P25116
DB08890,P25815
DB08890,P28062
DB08890,P28065
DB08890,P28074
DB08890,P30411
DB08890,P30531
DB08890,P30559
DB08890,P30872
DB08890,P30874
DB08890,P30988
DB08890,P31327
DB08890,P31391
DB08890,P32238
DB08890,P32239
DB08890,P32245
DB08890,P32745
DB08890,P32754
DB08890,P33032
DB08890,P34981
DB08890,P34998
DB08890,P35346
DB08890,P35610
DB08890,P39900
DB08890,P40306
DB08890,P41968
DB08890,P43220
DB08890,P47901
DB08890,P48735
DB08890,P49146
DB08890,P49327
DB08890,P49354
DB08890,P49356
DB08890,P49721
DB08890,P49916
DB08890,P50135
DB08890,P51681
DB08890,P53396
DB08890,P55157
DB08890,P61073
DB08890,P61626
DB08890,P68133
DB08890,Q01718
DB08890,Q01726
DB08890,Q02643
DB08890,Q04206
DB08890,Q08462
DB08890,Q08828
DB08890,Q13509
DB08890,Q14145
DB08890,Q14534
DB08890,Q15910
DB08890,Q16602
DB08890,Q16739
DB08890,Q16850
DB08890,Q8TE23
DB08890,Q92800
DB08890,Q92847
DB08890,Q92911
DB08890,Q99519
DB08890,Q9H3S4
DB08890,Q9NQX3
DB08890,Q9UEW3
DB08890,Q9UGM6
DB08890,Q9UL51
DB08890,Q9UM07
DB08890,Q9UNN8
DB08890,Q9Y234
DB08890,Q9Y289
DB08890,Q9Y3I0
DB08890,Q9Y3R4
DB08907,O00142
DB08907,O00244
DB08907,O14746
DB08907,O14980
DB08907,O60502
DB08907,P01350
DB08907,P07098
DB08907,P08174
DB08907,P09110
DB08907,P11413
DB08907,P16233
DB08907,P16444
DB08907,P19971
DB08907,P20594
DB08907,P20813
DB08907,P23381
DB08907,P25815
DB08907,P30531
DB08907,P31327
DB08907,P31391
DB08907,P32238
DB08907,P32239
DB08907,P32245
DB08907,P32754
DB08907,P33032
DB08907,P34981
DB08907,P34998
DB08907,P35610
DB08907,P39900
DB08907,P41968
DB08907,P49146
DB08907,P49327
DB08907,P50135
DB08907,P51681
DB08907,P53396
DB08907,P61626
DB08907,P68133
DB08907,Q01718
DB08907,Q01726
DB08907,Q02643
DB08907,Q13509
DB08907,Q14534
DB08907,Q8TE23
DB08907,Q92847
DB08907,Q9H3S4
DB08907,Q9NQX3
DB08907,Q9UEW3
DB08907,Q9UGM6
DB08907,Q9UL51
DB08907,Q9Y3I0
DB08908,O00142
DB08908,O00244
DB08908,O00764
DB08908,O43613
DB08908,O43614
DB08908,O43766
DB08908,O60894
DB08908,O60895
DB08908,O60896
DB08908,O75874
DB08908,P01350
DB08908,P06280
DB08908,P07098
DB08908,P08473
DB08908,P09110
DB08908,P11413
DB08908,P14207
DB08908,P15144
DB08908,P15328
DB08908,P16066
DB08908,P16233
DB08908,P16444
DB08908,P19634
DB08908,P19801
DB08908,P19971
DB08908,P20594
DB08908,P23381
DB08908,P25092
DB08908,P25815
DB08908,P30518
DB08908,P30531
DB08908,P30559
DB08908,P30872
DB08908,P30874
DB08908,P30988
DB08908,P31391
DB08908,P31639
DB08908,P32238
DB08908,P32239
DB08908,P32245
DB08908,P32745
DB08908,P33032
DB08908,P34981
DB08908,P34998
DB08908,P35346
DB08908,P35610
DB08908,P37088
DB08908,P37288
DB08908,P39900
DB08908,P41968
DB08908,P43220
DB08908,P47901
DB08908,P48735
DB08908,P49146
DB08908,P49354
DB08908,P49356
DB08908,P50135
DB08908,P51168
DB08908,P51170
DB08908,P51172
DB08908,P51681
DB08908,P51788
DB08908,P53396
DB08908,P55157
DB08908,P61626
DB08908,P68133
DB08908,P78348
DB08908,Q01718
DB08908,Q01726
DB08908,Q02643
DB08908,Q08462
DB08908,Q08828
DB08908,Q14534
DB08908,Q16515
DB08908,Q16602
DB08908,Q16739
DB08908,Q16850
DB08908,Q8TE23
DB08908,Q92800
DB08908,Q92847
DB08908,Q92911
DB08908,Q99519
DB08908,Q9H3S4
DB08908,Q9NQX3
DB08908,Q9UEW3
DB08908,Q9UGM6
DB08908,Q9UL51
DB08908,Q9UNN8
DB08908,Q9Y234
DB08908,Q9Y289
DB08908,Q9Y3I0
DB08908,Q9Y3R4
DB09030,O00142
DB09030,O00244
DB09030,O00764
DB09030,O14980
DB09030,O43766
DB09030,O60894
DB09030,O60895
DB09030,O60896
DB09030,O95622
DB09030,P00749
DB09030,P01889
DB09030,P06280
DB09030,P08473
DB09030,P09110
DB09030,P11413
DB09030,P13716
DB09030,P14207
DB09030,P15144
DB09030,P15328
DB09030,P16066
DB09030,P16444
DB09030,P18858
DB09030,P19634
DB09030,P19801
DB09030,P19971
DB09030,P20594
DB09030,P23381
DB09030,P25092
DB09030,P25815
DB09030,P30411
DB09030,P30531
DB09030,P30559
DB09030,P30988
DB09030,P31327
DB09030,P32238
DB09030,P32239
DB09030,P32245
DB09030,P32754
DB09030,P33032
DB09030,P34981
DB09030,P34998
DB09030,P35610
DB09030,P37088
DB09030,P39900
DB09030,P41968
DB09030,P43220
DB09030,P47901
DB09030,P49146
DB09030,P49916
DB09030,P50135
DB09030,P51168
DB09030,P51170
DB09030,P51172
DB09030,P51681
DB09030,P51788
DB09030,P53396
DB09030,P61073
DB09030,P61626
DB09030,P68133
DB09030,P78348
DB09030,Q01718
DB09030,Q01726
DB09030,Q02643
DB09030,Q04206
DB09030,Q08462
DB09030,Q08828
DB09030,Q14145
DB09030,Q16515
DB09030,Q8TE23
DB09030,Q92847
DB09030,Q99519
DB09030,Q9H3S4
DB09030,Q9NQX3
DB09030,Q9UEW3
DB09030,Q9UGM6
DB09030,Q9UL51
DB09030,Q9Y234
DB09030,Q9Y289
DB09030,Q9Y3I0
DB09030,Q9Y3R4
DB09034,O00142
DB09034,O00244
DB09034,O00764
DB09034,O14746
DB09034,O14980
DB09034,O43766
DB09034,O60502
DB09034,O60894
DB09034,O60895
DB09034,O60896
DB09034,O95622
DB09034,P00749
DB09034,P01889
DB09034,P06280
DB09034,P08473
DB09034,P09110
DB09034,P11168
DB09034,P11413
DB09034,P13716
DB09034,P14207
DB09034,P15144
DB09034,P15328
DB09034,P16066
DB09034,P16444
DB09034,P18858
DB09034,P19634
DB09034,P19801
DB09034,P19971
DB09034,P20594
DB09034,P25092
DB09034,P25815
DB09034,P30411
DB09034,P30559
DB09034,P30988
DB09034,P31327
DB09034,P32238
DB09034,P32239
DB09034,P32245
DB09034,P32754
DB09034,P33032
DB09034,P34981
DB09034,P34998
DB09034,P35610
DB09034,P37088
DB09034,P39900
DB09034,P41968
DB09034,P43220
DB09034,P47901
DB09034,P49146
DB09034,P49916
DB09034,P50135
DB09034,P51168
DB09034,P51170
DB09034,P51172
DB09034,P51681
DB09034,P51788
DB09034,P53396
DB09034,P61073
DB09034,P61626
DB09034,P68133
DB09034,P78348
DB09034,Q01718
DB09034,Q01726
DB09034,Q02643
DB09034,Q04206
DB09034,Q08462
DB09034,Q08828
DB09034,Q14145
DB09034,Q16515
DB09034,Q8TE23
DB09034,Q92847
DB09034,Q92911
DB09034,Q99519
DB09034,Q9H3S4
DB09034,Q9NQX3
DB09034,Q9UEW3
DB09034,Q9UL51
DB09034,Q9UNN8
DB09034,Q9Y234
DB09034,Q9Y289
DB09034,Q9Y3I0
DB09034,Q9Y3R4
DB09038,O00142
DB09038,O00244
DB09038,O00764
DB09038,O14746
DB09038,O14980
DB09038,O43613
DB09038,O43614
DB09038,O60502
DB09038,O75874
DB09038,O95622
DB09038,P01350
DB09038,P01889
DB09038,P04156
DB09038,P06280
DB09038,P07098
DB09038,P08174
DB09038,P09110
DB09038,P11168
DB09038,P11387
DB09038,P11413
DB09038,P13716
DB09038,P14207
DB09038,P15144
DB09038,P15328
DB09038,P16233
DB09038,P16444
DB09038,P18858
DB09038,P19971
DB09038,P20594
DB09038,P20618
DB09038,P20813
DB09038,P23381
DB09038,P25092
DB09038,P25116
DB09038,P25815
DB09038,P28062
DB09038,P28065
DB09038,P28074
DB09038,P30411
DB09038,P30531
DB09038,P31327
DB09038,P31391
DB09038,P32238
DB09038,P32239
DB09038,P32245
DB09038,P32754
DB09038,P33032
DB09038,P34981
DB09038,P34998
DB09038,P35610
DB09038,P39900
DB09038,P40306
DB09038,P41968
DB09038,P47901
DB09038,P48735
DB09038,P49146
DB09038,P49327
DB09038,P49354
DB09038,P49356
DB09038,P49721
DB09038,P49916
DB09038,P50135
DB09038,P51681
DB09038,P51788
DB09038,P53396
DB09038,P55157
DB09038,P61073
DB09038,P61626
DB09038,P68133
DB09038,Q01718
DB09038,Q01726
DB09038,Q02643
DB09038,Q04206
DB09038,Q08462
DB09038,Q08828
DB09038,Q13509
DB09038,Q14145
DB09038,Q14534
DB09038,Q15910
DB09038,Q16602
DB09038,Q16739
DB09038,Q16850
DB09038,Q8TE23
DB09038,Q92800
DB09038,Q92847
DB09038,Q92911
DB09038,Q99519
DB09038,Q9H3S4
DB09038,Q9NQX3
DB09038,Q9UEW3
DB09038,Q9UGM6
DB09038,Q9UL51
DB09038,Q9UM07
DB09038,Q9UNN8
DB09038,Q9Y3I0
DB09038,Q9Y3R4
DB09039,O00142
DB09039,O00244
DB09039,O00764
DB09039,O14746
DB09039,O14980
DB09039,O43766
DB09039,O60502
DB09039,O60894
DB09039,O60895
DB09039,O60896
DB09039,O95622
DB09039,P00749
DB09039,P01889
DB09039,P06280
DB09039,P07098
DB09039,P08473
DB09039,P09110
DB09039,P11168
DB09039,P11413
DB09039,P13716
DB09039,P14207
DB09039,P15144
DB09039,P15328
DB09039,P16066
DB09039,P16233
DB09039,P16444
DB09039,P18858
DB09039,P19634
DB09039,P19801
DB09039,P19971
DB09039,P20594
DB09039,P23381
DB09039,P25092
DB09039,P25815
DB09039,P30411
DB09039,P30531
DB09039,P30559
DB09039,P30988
DB09039,P31327
DB09039,P32238
DB09039,P32239
DB09039,P32245
DB09039,P32754
DB09039,P33032
DB09039,P34981
DB09039,P34998
DB09039,P35610
DB09039,P37088
DB09039,P39900
DB09039,P41968
DB09039,P43220
DB09039,P49146
DB09039,P49327
DB09039,P49916
DB09039,P51168
DB09039,P51170
DB09039,P51172
DB09039,P51681
DB09039,P51788
DB09039,P53396
DB09039,P61073
DB09039,P61626
DB09039,P68133
DB09039,P78348
DB09039,Q01718
DB09039,Q01726
DB09039,Q02643
DB09039,Q04206
DB09039,Q08462
DB09039,Q08828
DB09039,Q13509
DB09039,Q14145
DB09039,Q16515
DB09039,Q8TE23
DB09039,Q92911
DB09039,Q99519
DB09039,Q9H3S4
DB09039,Q9NQX3
DB09039,Q9UEW3
DB09039,Q9UGM6
DB09039,Q9UNN8
DB09039,Q9Y234
DB09039,Q9Y289
DB09039,Q9Y3I0
DB09039,Q9Y3R4
DB09059,O00142
DB09059,O00244
DB09059,O00764
DB09059,O14746
DB09059,O14980
DB09059,O43613
DB09059,O43614
DB09059,O43766
DB09059,O60502
DB09059,O60894
DB09059,O60895
DB09059,O60896
DB09059,O75874
DB09059,P01350
DB09059,P01889
DB09059,P04156
DB09059,P06280
DB09059,P07098
DB09059,P08174
DB09059,P08473
DB09059,P09110
DB09059,P11168
DB09059,P11387
DB09059,P11413
DB09059,P14207
DB09059,P15144
DB09059,P15328
DB09059,P16066
DB09059,P16233
DB09059,P16444
DB09059,P18858
DB09059,P19634
DB09059,P19801
DB09059,P19971
DB09059,P20594
DB09059,P20618
DB09059,P20813
DB09059,P23381
DB09059,P25092
DB09059,P25116
DB09059,P25815
DB09059,P28062
DB09059,P28065
DB09059,P28074
DB09059,P30872
DB09059,P30988
DB09059,P31327
DB09059,P31391
DB09059,P31639
DB09059,P32238
DB09059,P32239
DB09059,P32245
DB09059,P32745
DB09059,P32754
DB09059,P33032
DB09059,P34981
DB09059,P34998
DB09059,P35346
DB09059,P35610
DB09059,P37088
DB09059,P39900
DB09059,P40306
DB09059,P41968
DB09059,P43220
DB09059,P49146
DB09059,P49327
DB09059,P49354
DB09059,P49356
DB09059,P49721
DB09059,P49916
DB09059,P50135
DB09059,P51168
DB09059,P51172
DB09059,P51681
DB09059,P51788
DB09059,P53396
DB09059,P55157
DB09059,P61073
DB09059,P61626
DB09059,P68133
DB09059,P78348
DB09059,Q01718
DB09059,Q01726
DB09059,Q02643
DB09059,Q04206
DB09059,Q08462
DB09059,Q08828
DB09059,Q13509
DB09059,Q14145
DB09059,Q14534
DB09059,Q15910
DB09059,Q16515
DB09059,Q16602
DB09059,Q16739
DB09059,Q16850
DB09059,Q8TE23
DB09059,Q92800
DB09059,Q92847
DB09059,Q92911
DB09059,Q99519
DB09059,Q9H3S4
DB09059,Q9NQX3
DB09059,Q9UEW3
DB09059,Q9UGM6
DB09059,Q9UL51
DB09059,Q9UM07
DB09059,Q9UNN8
DB09059,Q9Y234
DB09059,Q9Y289
DB09059,Q9Y3I0
DB09059,Q9Y3R4
DB09067,O00142
DB09067,O00244
DB09067,O00764
DB09067,O14746
DB09067,O14980
DB09067,O43613
DB09067,O43614
DB09067,O43766
DB09067,O60502
DB09067,O60894
DB09067,O60895
DB09067,O60896
DB09067,O75874
DB09067,O95622
DB09067,P00749
DB09067,P01350
DB09067,P01889
DB09067,P04156
DB09067,P06280
DB09067,P07098
DB09067,P08174
DB09067,P08473
DB09067,P09110
DB09067,P11168
DB09067,P11387
DB09067,P11413
DB09067,P13716
DB09067,P14207
DB09067,P15144
DB09067,P15328
DB09067,P16066
DB09067,P16233
DB09067,P16444
DB09067,P18858
DB09067,P19634
DB09067,P19801
DB09067,P19971
DB09067,P20594
DB09067,P20618
DB09067,P20813
DB09067,P23381
DB09067,P25092
DB09067,P25116
DB09067,P25815
DB09067,P28062
DB09067,P28065
DB09067,P28074
DB09067,P30411
DB09067,P30518
DB09067,P30531
DB09067,P30559
DB09067,P30872
DB09067,P30874
DB09067,P30988
DB09067,P31327
DB09067,P31391
DB09067,P31639
DB09067,P32238
DB09067,P32239
DB09067,P32245
DB09067,P32745
DB09067,P32754
DB09067,P33032
DB09067,P34981
DB09067,P35346
DB09067,P35610
DB09067,P37088
DB09067,P37288
DB09067,P39900
DB09067,P40306
DB09067,P41968
DB09067,P43220
DB09067,P47901
DB09067,P48735
DB09067,P49146
DB09067,P49327
DB09067,P49354
DB09067,P49356
DB09067,P49721
DB09067,P49916
DB09067,P50135
DB09067,P51168
DB09067,P51170
DB09067,P51172
DB09067,P51681
DB09067,P51788
DB09067,P53396
DB09067,P55157
DB09067,P61073
DB09067,P61626
DB09067,P68133
DB09067,P78348
DB09067,Q01718
DB09067,Q01726
DB09067,Q02643
DB09067,Q04206
DB09067,Q08462
DB09067,Q08828
DB09067,Q13509
DB09067,Q14145
DB09067,Q14534
DB09067,Q15910
DB09067,Q16515
DB09067,Q16602
DB09067,Q16739
DB09067,Q16850
DB09067,Q8TE23
DB09067,Q92800
DB09067,Q92847
DB09067,Q92911
DB09067,Q99519
DB09067,Q9H3S4
DB09067,Q9NQX3
DB09067,Q9UEW3
DB09067,Q9UGM6
DB09067,Q9UL51
DB09067,Q9UM07
DB09067,Q9UNN8
DB09067,Q9Y234
DB09067,Q9Y289
DB09067,Q9Y3I0
DB09067,Q9Y3R4
DB09069,O00142
DB09069,O00244
DB09069,O00764
DB09069,O14980
DB09069,O43613
DB09069,O43614
DB09069,O43766
DB09069,O60502
DB09069,O60894
DB09069,O60895
DB09069,O60896
DB09069,O75874
DB09069,P01350
DB09069,P04156
DB09069,P06280
DB09069,P07098
DB09069,P08174
DB09069,P08473
DB09069,P11168
DB09069,P14207
DB09069,P15144
DB09069,P15328
DB09069,P16233
DB09069,P16444
DB09069,P18858
DB09069,P19801
DB09069,P19971
DB09069,P20594
DB09069,P20618
DB09069,P20813
DB09069,P23381
DB09069,P25092
DB09069,P25116
DB09069,P25815
DB09069,P28062
DB09069,P28065
DB09069,P30531
DB09069,P30559
DB09069,P30872
DB09069,P30874
DB09069,P30988
DB09069,P31327
DB09069,P31391
DB09069,P31639
DB09069,P32238
DB09069,P32239
DB09069,P32245
DB09069,P32745
DB09069,P32754
DB09069,P33032
DB09069,P34981
DB09069,P34998
DB09069,P35346
DB09069,P35610
DB09069,P37088
DB09069,P37288
DB09069,P39900
DB09069,P40306
DB09069,P41968
DB09069,P43220
DB09069,P47901
DB09069,P49146
DB09069,P49354
DB09069,P49356
DB09069,P49721
DB09069,P49916
DB09069,P50135
DB09069,P51168
DB09069,P51170
DB09069,P51172
DB09069,P51788
DB09069,P55157
DB09069,P61073
DB09069,P61626
DB09069,P68133
DB09069,P78348
DB09069,Q01718
DB09069,Q01726
DB09069,Q02643
DB09069,Q04206
DB09069,Q08462
DB09069,Q08828
DB09069,Q13509
DB09069,Q14145
DB09069,Q14534
DB09069,Q15910
DB09069,Q16515
DB09069,Q16602
DB09069,Q16850
DB09069,Q8TE23
DB09069,Q92800
DB09069,Q92847
DB09069,Q92911
DB09069,Q99519
DB09069,Q9H3S4
DB09069,Q9NQX3
DB09069,Q9UEW3
DB09069,Q9UGM6
DB09069,Q9UL51
DB09069,Q9UM07
DB09069,Q9UNN8
DB09069,Q9Y234
DB09069,Q9Y289
DB09069,Q9Y3I0
DB09069,Q9Y3R4
DB09083,O00142
DB09083,O00244
DB09083,O00764
DB09083,O14746
DB09083,O14980
DB09083,O43613
DB09083,O43614
DB09083,O43766
DB09083,O60502
DB09083,O60894
DB09083,O60895
DB09083,O60896
DB09083,O95622
DB09083,P00749
DB09083,P01350
DB09083,P01889
DB09083,P04156
DB09083,P06280
DB09083,P07098
DB09083,P08174
DB09083,P08473
DB09083,P09110
DB09083,P11168
DB09083,P11387
DB09083,P11413
DB09083,P13716
DB09083,P14207
DB09083,P15144
DB09083,P15328
DB09083,P16066
DB09083,P16233
DB09083,P16444
DB09083,P18858
